"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"500000010002809000000000320003000000000290400207430008700000001020760053000053000",6.3187,33.0813,2.3459,103.4798,26.1187,489,179
"000500000506900000080000006001005000625870040000040000002060073000000600003052018",2.5286,78.6021,0.8908,26.6694,12.2162,166,91
"000000780000087120000100050010300800005000000000000305030600078040790500970000002",0.1064,984.6983,0.0222,43.6549,30.2132,191,197
"000500009001070030000030156000010000400700305090000000000653000600002513050080000",0.0358,2.2784,0.018,79.6355,16.7523,244,122
"008503900000900000900876500000005002005010000000760000000050000004139687000000050",0.2317,242.1828,0.0854,15.1034,19.1566,66,135
"050000000000819030000430000305004000200000006001000200500008000028000570046020103",11.178,19.1583,3.8837,26.8488,14.7179,59,93
"004001009000000030009004150025400800400070300007000060000050908003000040950700000",0.0712,101.8245,0.0303,14.8756,19.3605,64,107
"987654020000000000000000050006705000700003006210006705000008030008000070100000400",1.2356,2.3537,0.4494,29.188,17.4845,63,93
"000000000000800004709034000000400807006700320807005061100000070003900010008070000",2.9413,1.795,0.9867,41.555,14.7558,96,85
"080004320050100087300907000006000210005002000000090000009400130008200000030070000",2.0553,15.3851,0.7602,45.8343,13.8604,187,82
"000000000000000987321000604000045000000003090000806005500000130060030079032000008",12.4793,127.8033,4.0116,51.6442,28.136,224,183
"007000290400029000090000400000500009506800002012700000005008007009006034000000060",3.8283,1.7767,1.3456,63.1736,15.6843,166,104
"700040901043200065000005003000609400000000007300000050000100204008000096000006500",1.0768,2.6174,0.3758,64.2898,22.703,197,121
"060000000008091060001000780607000300400003000010000902370080009900000007040050006",0.1908,1.611,0.0692,27.4843,15.0949,62,84
"007000000000000000300900604090040200005230000000896700500000132008010009002509000",521.0832,2403.4984,188.5218,38.2006,22.9051,215,154
"000604001004031980320000000800040000740000800210890745000000000060020000000500000",0.3341,0.7214,0.1238,53.0147,16.2129,119,110
"007050000004003907001087000000700000005030000210090045000060030008001000102500060",91.754,432.3463,31.8126,23.4109,15.7948,99,99
"079000300000123907300080000080000013503040790002009800700005006000000000000000040",7.3228,1.6627,2.5533,60.0732,20.4371,152,134
"003000000400000120009020050200000000005879010897200000000040078640000500008000600",0.0544,28.8039,0.0184,31.3044,17.5741,117,119
"024000000561709030000000006000000800406000005000320000000000978600048500008002040",5.6864,13.3379,1.8574,40.722,12.4624,143,82
"020406000406000000009103000014305000000000014000010005000600900600098030900501000",0.5391,6.9529,0.1903,324.487,21.2062,1543,140
"700000020000900000001705043000000302006000507002080000609004038200030400000600050",0.0541,6.8745,0.0237,14.3979,17.5761,56,94
"035000010007000005009030007060500701070010000000000000700064082040093000080700003",8.0375,21.372,2.6077,34.164,25.3068,105,195
"560000290708010000001000780050000400400070800800000006070296000000000650040000020",3.2958,43.0252,1.201,17.8204,29.3852,87,196
"000000080000070000009230100200000090006007005007000001000600970603198500000740010",1.4543,24.8245,0.5245,40.4153,22.9757,192,158
"000200080000001000100040207000000008600800020090500406001008900802700600900000054",0.249,3.1215,0.079,101.7069,16.6416,390,100
"504008000000010000000500003007309000009600000800425900300096008900000607006050000",0.1246,3.7534,0.0515,16.3986,22.3998,56,102
"100006089406800000900020004090000000004032508000000476009000000040000900001600005",0.5227,0.3571,0.1921,49.1002,23.9376,83,156
"000083201000020070090075480040060300530000000900030000050900000860000004004000060",0.8289,8.2387,0.289,58.0246,19.7026,114,106
"070000091003120075001070000740560009000000000000034000000040020069010004000300900",1.93,3.2894,0.6787,101.9333,25.5123,341,158
"042500080007080230009000007020000790710300000600000000031000006000000003900800450",16.6273,112.1684,6.026,30.1012,18.0648,126,107
"700800001800020000900000000007604002496000080310080004000050130000300000034000006",0.3385,2.8222,0.1264,74.0612,13.7666,199,87
"500000000000020500000560783600400010000603000103000600005000107006200000012800900",55.6462,42.8442,19.6321,25.0271,19.7222,71,115
"060800920800021705000700003000000002090000500010087000000000100008130006034000009",9.7692,26.3022,3.1787,66.4059,28.7092,302,186
"000000300090000070021000950000080000000200000213007540050040037600700080000300690",68.3229,163.3738,23.1339,63.5779,25.4973,309,173
"007000000004100000000000654806000010700002800210800040570060030460000500100000400",3.9015,104.0446,0.9907,19.4877,30.2054,75,184
"800509000000013006000076000005600200000002000010785000000000030000000508150060497",0.216,0.787,0.0825,30.666,18.2157,56,90
"000950320900000876001806000700600000040003000000090005000000132407000009000080007",1.4464,1.9519,0.6212,48.7741,16.2865,104,101
"900050000604000980000087600090700010040300090010000005009008030060020000000000468",16.3346,78.5698,5.7417,20.1612,14.8514,101,101
"000006000000087000000100000100040600007069008090301200002695004000004030004032000",103.1614,37.0336,37.1397,26.3046,13.3871,63,94
"000500000561000000709200050300006800006007005000025061002000000000098040050000013",0.1074,12.3086,0.0432,27.8478,16.8277,98,107
"003000709406800000000020050000005007360700004000014065001000078040000500008000040",0.0426,37.2214,0.0213,30.895,19.454,120,125
"504008000000021064290004780007300400020000000803000000070000000000105020000003650",4.5735,1.1041,1.7472,72.9847,18.8164,157,110
"000000000027009030819000000002001508000300000190000304000003006230070000901002003",106.0925,489.6516,36.8111,46.5593,22.2079,173,137
"050000000007080000009005000060000700000000068100306000705160903200090076006050100",82.3773,464.0255,28.182,21.1594,21.1638,96,133
"000004301604020000001900600096040000745000090003800005500060002460000000000000400",0.5824,1.9128,0.1967,117.1096,13.8692,592,96
"000060080200109340189000000000010090010000503000000416000000072800000600006002001",0.3506,0.7802,0.1286,47.0538,13.2351,56,82
"600730200030010060200004000000400010020300050003900000306045900900600000100000005",4.793,0.2806,1.712,80.0802,17.7207,219,114
"003006080000000003700003400004005007300908000090010000500000070040807500970500600",0.0467,0.8925,0.0236,43.8361,16.1046,113,99
"080000300000321800000070050075600010000002080200080040900000000032010007050060400",0.0872,40.111,0.0369,59.2386,14.9392,267,91
"000654300650000907300007000800045200005310006000006000070000000000000009002500460",0.1333,0.6998,0.0537,50.8471,21.239,148,95
"000549001009000806001006000000000003090000000000085049068007000030001500002038400",1.1411,13.9515,0.3884,38.3134,13.5734,119,83
"020000000056800020080103000004305000305900000800010300030000900002000030970501000",0.0323,0.9581,0.0172,59.857,15.8656,102,86
"004000000006009004709034050000005000060007000097000400000040000640078021908000600",1.281,0.4816,0.4628,51.1887,17.374,75,111
"004000700000000030000030000001020090005870300090000500152408000470000020903050400",0.1642,354.049,0.0641,75.4875,22.4291,412,166
"700540021040000800001000000680000310000000080010030000009020000034090058006004090",65.219,48.4911,22.3382,123.8734,20.8409,641,124
"768500900540000000000800000600052009000760002000930000079000030200004007004000600",98.8108,0.5705,35.0018,58.435,17.4056,133,109
"200000700060800200000004056000010807010900005890020000100000900603098502000000000",0.1425,127.6085,0.0366,14.1848,14.4956,56,93
"008043020000129800020000503600402009000000400000030000800005000050300000134090000",0.2882,0.9342,0.1136,35.72,20.0482,146,143
"000620010600890430800000600000040700570210300000000050000000000201080076000700002",0.0832,0.6734,0.037,29.8731,28.0063,56,172
"800650301000013007000980600000500403003000792000700800700400000000000000040006008",0.4187,0.4006,0.1506,66.2566,17.5986,128,106
"065003000803009000000000843080690010090000080002080090009400030058000000000070006",2.4589,12.1302,0.8927,19.3242,15.08,58,87
"000002009002090000019006000053700090600400200007005000700800002120000003000050081",0.338,0.4231,0.1233,29.6787,26.0958,68,94
"050070810070080400019030020005040000280000300090000040500000082120003070000000000",11.8654,0.3272,4.3905,48.595,20.7332,62,121
"000900301900103076000800050000600200005002708000708600589000030000030009000000000",0.3169,0.3878,0.1089,28.4265,21.5994,56,102
"800000300000100000000006004000005000040312000003098600000007002007030509102089060",9.5902,42.0118,3.4402,23.2156,16.1353,143,123
"000056000000007000080000006010360800000800000007000000531040008002798501008000640",0.0516,1.7258,0.027,39.9327,24.9226,58,136
"000450700400000003000120006000000000065008210897200000001040000642000000000501600",0.0701,46.8169,0.0156,19.9978,12.5714,56,83
"030006009450000000000003450000000000000060318098000040300000804060010900070032500",33.1032,2290.6344,11.3829,17.3561,13.84,84,92
"020560789500009000000200000000016800010078305090300001102000008000000000000800002",1.0148,29.7197,0.3695,28.952,15.8453,56,97
"000050089000000020700103000010060000305007210007000300000602970040000030900500002",0.0263,70.751,0.0154,43.1605,15.9746,192,92
"564008200708000060001064700000080000009010000100000040000300100070201008000047000",0.1399,2.173,0.0535,48.4797,22.3465,69,137
"000500080500907004000030050040600800600009300807043002000000903008000000003050008",0.0501,5.2667,0.0235,49.9219,17.1848,86,118
"870000001090000800000006050060005210005300000200000040000048630000000092007009085",6.7558,105.1153,2.7968,49.3785,21.2664,237,131
"057400090080009005200605000000002010536000000000700050000008100809006000100000960",1.8637,6.4504,0.6761,73.3044,22.6806,253,140
"030560009000907000000004000005410800406009320007300000002003070600008500000000600",0.1205,2.0081,0.0499,18.748,24.8957,58,98
"600000090000019000200504000000000310409001000003000402840000027002100008000800045",0.6692,111.4987,0.2493,31.7013,20.7501,150,127
"000050009450800000000100000200005000305709000807204305001002000000900031000001600",0.0401,131.6414,0.02,19.1327,12.4045,91,86
"076090000004003800301070000709000200000201709203000000950040030600000000000000602",0.2118,0.6337,0.0811,83.2638,30.8018,263,188
"000500000501009034700000006000400007000090300097020460040603008670900000000100000",0.1803,29.2298,0.0714,27.1551,19.1156,89,120
"800000001500120800000070004769080000000000709003067500000000100000000400047058600",1.1635,0.5282,1.0755,65.1731,20.8353,135,129
"000061000060000000700030000000400000006000000890305461042000970073008000908070040",0.3074,130.5201,0.0955,153.8737,17.102,882,117
"000006009010709204089004100300000000005800000097000500150060400400000905000002000",0.0891,39.3508,0.0382,18.081,17.714,56,85
"000030000038000004000500000007309000000600835013000000070296148000000600000800320",0.5151,66.3471,0.1668,77.731,16.29,425,105
"000072810000810500800000000400080002000097000027400000000153000100000650730004000",6.973,105.2653,2.5035,13.5848,12.7016,56,81
"000000000054210907020000650000005000000000006203090705000400030060320000030509008",24.6991,93.4734,8.1163,15.4581,12.9216,66,80
"003450789000007100089103400000000090000000200007204360030600908040000000000000000",0.0392,0.305,0.0199,45.2432,15.7397,100,95
"000400090008001070000070400005306010800500700000000806003000008000163000062000309",8.9028,15.0438,3.1668,32.3767,22.3071,116,148
"000450789050000120780003050020000007005000004090000005530600008000000000908000600",0.8289,2.3289,0.3123,31.2032,30.552,61,184
"060708091000002064001000003000009000400600000003405906070006000000100600040800300",20.2069,152.3641,7.3187,19.9234,14.3235,79,82
"200001009001800204080004100305400000000098020007020061000050000070900000003007000",0.0294,1.2374,0.0185,47.6632,19.8058,137,130
"435000800027080430800000000000008000000219008008300000700100900000003500006052000",1.3766,1873.0669,0.4797,47.0962,16.5409,217,101
"020000000400800120089000000200360890300000204000010305030600970000000000008001002",0.0335,31.5286,0.0233,33.9097,13.6991,98,85
"050000001083009000291070083740060300000091000900000000060040107070000004000007000",0.0769,0.3965,0.0321,49.5965,17.6987,109,98
"000372800000000006009040300403608000000090205027100008005000000004000070700003050",0.7912,4.4392,0.2481,45.4833,17.6229,154,126
"234061080000000030089000000005410800010070000000325001102000908000008000000000003",1.7352,26.0337,0.6788,19.9879,16.9723,60,106
"040000000000000006000006300000628000681007035900105068000000903004000600090203000",3.4446,137.4515,0.9696,14.8651,11.0392,76,80
"023050780006000000009020400014000097365000000000000360001602900040090000000030000",0.099,0.9114,0.043,30.6919,19.5222,58,83
"000061000560000200700200100020000807000897320007305400000053070003000000000002000",0.0542,1.0714,0.0255,41.4592,13.9742,124,92
"000400000000087120009000006023008090507009000098001040000000000000004900070832001",10.0485,50.6557,3.5393,42.7522,13.4533,177,91
"706049001000020000300000900000694000004200080003000040008057002030000590000908000",4.6084,91.7308,1.3666,13.2566,12.9141,59,81
"706049000040000000021000000005090000090132000000080000068007102000900068000008097",57.5532,1.3907,20.7674,842.3044,15.644,4400,104
"876004320000001000000070000000000210480012000010000000000108637000000102030029000",2.4285,68.4511,0.8483,15.2703,15.3383,66,98
"103000000000080123700100000000000807000078010800204060001600000600097000908500000",0.0248,3.1506,0.0146,50.698,19.5773,85,140
"700040000000000005001700800500009402400012080300400050600050030000000090034900070",1.1062,25.6519,0.3798,40.521,22.5509,164,145
"120450080406907100000023400000060007060009000897000060000000008000008000000001040",0.0817,0.2941,0.019,34.4613,32.7473,56,131
"076009020540020006001000054705690200000000000200000000968000002000061090000008000",0.2862,0.744,0.1032,66.62,15.4127,149,102
"007600000000020900000000054000705210740200000000806045070408100400100000000509000",9.0866,4.5802,3.2153,34.6394,15.5741,130,89
